time;H_sun;temp;wind_speed
20200920:1610;10.46;24.52;1.03
20200920:1710;0.0;23.13;0.69
20200920:1810;0.0;22.08;0.34
20200920:1910;0.0;18.64;0.48
20200920:2010;0.0;18.67;0.97
20200920:2110;0.0;18.36;1.17
20200920:2210;0.0;17.85;1.1
20200920:2310;0.0;17.52;1.1
20200921:0010;0.0;17.19;1.59
20200921:0110;0.0;16.93;1.17
20200921:0210;0.0;17.96;0.55
20200921:0310;0.0;16.96;0.07
20200921:0410;0.0;16.62;0.62
20200921:0510;0.0;16.58;1.1
20200921:0610;12.91;17.05;0.97
20200921:0710;23.46;18.05;0.28
20200921:0810;33.13;19.49;0.28
20200921:0910;41.16;20.75;0.97
20200921:1010;46.53;21.56;1.45
20200921:1110;48.1;22.05;1.24
20200921:1210;45.48;22.14;1.45
20200921:1310;39.32;20.13;1.72
20200921:1410;30.78;18.82;1.38
20200921:1510;20.83;18.8;1.03
20200921:1610;10.13;18.92;0.9
20200921:1710;0.0;18.72;0.83
20200921:1810;0.0;18.36;0.97
20200921:1910;0.0;18.24;0.28
20200921:2010;0.0;17.92;0.28
20200921:2110;0.0;17.52;0.55
20200921:2210;0.0;16.91;0.76
20200921:2310;0.0;16.8;0.62
20200922:0010;0.0;16.97;0.76
20200922:0110;0.0;17.1;0.9
20200922:0210;0.0;17.28;0.76
20200922:0310;0.0;17.34;0.9
20200922:0410;0.0;17.31;1.03
20200922:0510;0.0;16.87;1.17
20200922:0610;12.7;17.09;1.03
20200922:0710;23.24;18.19;0.69
20200922:0810;32.87;18.97;1.17
20200922:0910;40.86;20.15;1.66
20200922:1010;46.17;20.96;1.86
20200922:1110;47.71;21.09;2.34
20200922:1210;45.08;21.26;2.48
20200922:1310;38.93;18.73;2.41
20200922:1410;30.42;18.84;1.66
20200922:1510;20.48;19.2;1.93
20200922:1610;9.79;18.75;1.52
20200922:1710;0.0;17.79;1.38
20200922:1810;0.0;17.31;1.38
20200922:1910;0.0;17.62;1.24
20200922:2010;0.0;17.17;1.59
20200922:2110;0.0;16.89;1.59
20200922:2210;0.0;16.75;1.52
20200922:2310;0.0;16.46;1.24
20200923:0010;0.0;16.09;1.03
20200923:0110;0.0;15.77;1.1
20200923:0210;0.0;15.95;1.31
20200923:0310;0.0;15.75;1.31
20200923:0410;0.0;15.63;1.03
20200923:0510;0.0;15.71;0.97
20200923:0610;12.5;16.04;0.83
20200923:0710;23.02;16.82;1.03
20200923:0810;32.61;18.01;1.24
20200923:0910;40.55;18.74;1.72
20200923:1010;45.81;20.17;1.66
20200923:1110;47.32;20.17;2.28
20200923:1210;44.68;19.03;2.07
20200923:1310;38.55;19.62;2.0
20200923:1410;30.05;18.92;2.55
20200923:1510;20.14;17.32;1.52
20200923:1610;9.46;17.14;1.72
20200923:1710;0.0;16.82;1.79
20200923:1810;0.0;16.71;1.38
20200923:1910;0.0;16.41;1.24
20200923:2010;0.0;16.23;1.38
20200923:2110;0.0;16.02;1.38
20200923:2210;0.0;15.95;1.52
20200923:2310;0.0;15.94;1.38
20200924:0010;0.0;15.99;1.31
20200924:0110;0.0;16.0;1.31
20200924:0210;0.0;16.02;1.24
20200924:0310;0.0;16.0;1.17
20200924:0410;0.0;15.78;1.24
20200924:0510;0.0;15.62;1.31
20200924:0610;12.29;15.99;1.03
20200924:0710;22.79;17.25;1.17
20200924:0810;32.35;18.59;1.66
20200924:0910;40.25;19.47;2.07
20200924:1010;45.46;20.68;2.48
20200924:1110;46.93;21.44;2.28
20200924:1210;44.28;21.4;2.55
20200924:1310;38.17;19.78;2.07
20200924:1410;29.69;19.88;2.0
20200924:1510;19.8;20.16;2.07
20200924:1610;9.13;19.69;2.55
20200924:1710;0.0;18.62;2.28
20200924:1810;0.0;18.26;1.93
20200924:1910;0.0;18.29;2.0
20200924:2010;0.0;17.93;2.07
20200924:2110;0.0;17.75;2.14
20200924:2210;0.0;17.85;2.55
20200924:2310;0.0;17.63;2.48
20200925:0010;0.0;17.48;2.41
20200925:0110;0.0;17.61;2.9
20200925:0210;0.0;18.05;3.1
20200925:0310;0.0;17.8;2.69
20200925:0410;0.0;17.48;1.86
20200925:0510;0.0;17.28;1.72
20200925:0610;12.09;17.75;1.93
20200925:0710;22.56;18.45;2.0
20200925:0810;32.09;19.27;2.0
20200925:0910;39.94;18.84;3.38
20200925:1010;45.1;18.07;3.38
20200925:1110;46.53;18.63;3.72
20200925:1210;43.88;18.69;4.0
20200925:1310;37.78;18.21;4.14
20200925:1410;29.33;17.88;4.55
20200925:1510;19.45;16.61;4.41
20200925:1610;8.79;15.52;3.24
20200925:1710;0.0;14.35;2.76
20200925:1810;0.0;13.34;2.28
20200925:1910;0.0;12.66;2.0
20200925:2010;0.0;12.56;2.07
20200925:2110;0.0;11.95;2.28
20200925:2210;0.0;11.05;2.07
20200925:2310;0.0;10.76;1.66
20200926:0010;0.0;10.9;1.86
20200926:0110;0.0;10.64;2.21
20200926:0210;0.0;10.62;1.72
20200926:0310;0.0;10.21;1.45
20200926:0410;0.0;9.47;1.45
20200926:0510;0.0;9.65;1.45
20200926:0610;11.88;9.96;1.45
20200926:0710;22.33;10.44;0.9
20200926:0810;31.83;11.99;0.76
20200926:0910;39.63;13.69;0.9
20200926:1010;44.74;15.34;1.03
20200926:1110;46.14;16.41;1.1
20200926:1210;43.48;17.23;1.24
20200926:1310;37.4;17.53;1.1
20200926:1410;28.97;17.07;1.79
20200926:1510;19.11;14.84;0.76
20200926:1610;8.46;14.56;1.03
20200926:1710;0.0;13.75;1.31
20200926:1810;0.0;12.5;1.38
20200926:1910;0.0;12.02;1.66
20200926:2010;0.0;11.48;0.97
20200926:2110;0.0;11.94;0.48
20200926:2210;0.0;11.08;0.21
20200926:2310;0.0;9.63;0.69
20200927:0010;0.0;9.08;1.03
20200927:0110;0.0;8.83;1.31
20200927:0210;0.0;8.46;1.59
20200927:0310;0.0;7.9;1.45
20200927:0410;0.0;8.48;1.52
20200927:0510;0.0;8.69;1.79
20200927:0610;11.67;9.21;1.59
20200927:0710;22.1;10.17;1.45
20200927:0810;31.56;11.02;1.72
20200927:0910;39.32;11.1;1.93
20200927:1010;44.38;11.13;1.66
20200927:1110;45.75;11.21;1.38
20200927:1210;43.08;11.28;1.52
20200927:1310;37.02;11.37;1.52
20200927:1410;28.61;11.22;1.79
20200927:1510;18.77;10.98;1.72
20200927:1610;8.13;10.87;1.59
20200927:1710;0.0;10.9;1.17
20200927:1810;0.0;10.75;0.97
20200927:1910;0.0;9.64;0.69
20200927:2010;0.0;9.08;0.76
20200927:2110;0.0;8.8;1.38
20200927:2210;0.0;9.42;1.45
20200927:2310;0.0;9.5;1.24
20200928:0010;0.0;9.42;1.24
20200928:0110;0.0;9.36;1.24
20200928:0210;0.0;9.13;1.31
20200928:0310;0.0;9.1;1.45
20200928:0410;0.0;8.74;1.38
20200928:0510;0.0;8.4;1.45
20200928:0610;11.46;8.67;1.31
20200928:0710;21.87;10.0;1.45
20200928:0810;31.29;11.57;1.72
20200928:0910;39.0;13.03;2.0
20200928:1010;44.02;14.11;2.14
20200928:1110;45.35;15.1;2.21
20200928:1210;42.69;15.13;1.93
20200928:1310;36.64;14.62;1.31
20200928:1410;28.25;14.83;1.03
20200928:1510;18.42;15.02;0.76
20200928:1610;7.8;14.62;0.69
20200928:1710;0.0;13.77;0.83
20200928:1810;0.0;12.56;0.83
20200928:1910;0.0;11.45;0.69
20200928:2010;0.0;10.76;0.83
20200928:2110;0.0;9.92;0.97
20200928:2210;0.0;9.31;0.76
20200928:2310;0.0;9.19;0.69
20200929:0010;0.0;8.63;0.62
20200929:0110;0.0;7.91;0.9
20200929:0210;0.0;7.39;0.83
20200929:0310;0.0;7.12;0.83
20200929:0410;0.0;6.84;0.69
20200929:0510;0.0;6.96;0.83
20200929:0610;11.25;7.53;0.76
20200929:0710;21.64;10.88;0.48
20200929:0810;31.03;13.71;0.41
20200929:0910;38.69;15.51;0.55
20200929:1010;43.66;17.02;0.83
20200929:1110;44.96;18.02;0.83
20200929:1210;42.29;18.74;0.83
20200929:1310;36.26;19.1;0.69
20200929:1410;27.89;19.15;0.62
20200929:1510;18.08;18.82;0.55
20200929:1610;7.47;17.84;0.21
20200929:1710;0.0;16.82;0.34
20200929:1810;0.0;15.66;0.62
20200929:1910;0.0;15.17;0.69
20200929:2010;0.0;14.54;0.76
20200929:2110;0.0;13.86;0.83
20200929:2210;0.0;13.16;0.9
20200929:2310;0.0;12.27;0.97
20200930:0010;0.0;11.62;1.03
20200930:0110;0.0;11.05;1.1
20200930:0210;0.0;10.72;1.1
20200930:0310;0.0;10.37;1.1
20200930:0410;0.0;9.94;1.17
20200930:0510;0.0;9.5;1.24
20200930:0610;11.04;9.77;1.03
20200930:0710;21.4;13.04;0.34
20200930:0810;30.76;15.9;0.14
20200930:0910;38.38;17.28;0.41
20200930:1010;43.29;18.31;0.69
20200930:1110;44.57;19.42;0.97
20200930:1210;41.89;19.91;1.24
20200930:1310;35.88;19.94;1.24
20200930:1410;27.53;19.64;1.17
20200930:1510;17.74;19.13;1.03
20200930:1610;7.14;18.3;1.03
20200930:1710;0.0;17.16;1.03
20200930:1810;0.0;15.8;1.03
20200930:1910;0.0;14.88;1.03
20200930:2010;0.0;14.03;1.03
20200930:2110;0.0;13.38;1.17
20200930:2210;0.0;13.11;1.1
20200930:2310;0.0;12.84;0.97
20201001:0010;0.0;12.68;0.97
20201001:0110;0.0;12.53;0.9
20201001:0210;0.0;12.21;0.97
20201001:0310;0.0;11.93;0.97
20201001:0410;0.0;11.56;1.03
20201001:0510;0.0;11.2;1.03
20201001:0610;10.82;11.76;0.69
20201001:0710;21.17;14.52;0.9
20201001:0810;30.49;15.76;1.03
20201001:0910;38.06;16.9;1.59
20201001:1010;42.93;17.99;1.79
20201001:1110;44.18;18.45;1.72
20201001:1210;41.5;18.97;1.72
20201001:1310;35.5;18.8;1.79
20201001:1410;27.17;19.1;1.86
20201001:1510;17.4;18.88;1.66
20201001:1610;6.81;17.93;1.52
20201001:1710;0.0;16.94;1.45
20201001:1810;0.0;15.68;1.45
20201001:1910;0.0;14.74;1.38
20201001:2010;0.0;13.85;1.38
20201001:2110;0.0;13.55;1.45
20201001:2210;0.0;13.75;1.45
20201001:2310;0.0;13.9;1.52
20201002:0010;0.0;13.72;1.52
20201002:0110;0.0;13.69;1.59
20201002:0210;0.0;13.47;1.72
20201002:0310;0.0;13.42;1.79
20201002:0410;0.0;13.22;1.79
20201002:0510;0.0;13.18;1.86
20201002:0610;10.61;13.72;1.93
20201002:0710;20.93;15.32;2.14
20201002:0810;30.21;16.63;3.03
20201002:0910;37.74;17.63;4.28
20201002:1010;42.57;18.84;4.48
20201002:1110;43.78;19.35;4.28
20201002:1210;41.1;19.53;4.34
20201002:1310;35.12;19.92;4.28
20201002:1410;26.82;19.79;4.0
20201002:1510;17.07;19.38;3.38
20201002:1610;6.49;18.55;3.03
20201002:1710;0.0;17.56;2.9
20201002:1810;0.0;16.82;2.69
20201002:1910;0.0;17.14;3.24
20201002:2010;0.0;16.89;3.45
20201002:2110;0.0;16.85;3.59
20201002:2210;0.0;16.94;3.59
20201002:2310;0.0;17.17;3.59
20201003:0010;0.0;17.14;3.17
20201003:0110;0.0;16.81;2.83
20201003:0210;0.0;16.56;2.76
20201003:0310;0.0;16.68;2.97
20201003:0410;0.0;17.41;3.31
20201003:0510;0.0;18.24;3.79
20201003:0610;10.39;19.32;4.28
20201003:0710;20.69;19.47;4.41
20201003:0810;29.94;18.9;4.21
20201003:0910;37.43;18.62;3.79
20201003:1010;42.21;18.17;2.9
20201003:1110;43.39;17.81;1.79
20201003:1210;40.71;18.49;2.28
20201003:1310;34.74;19.48;2.69
20201003:1410;26.46;19.37;3.03
20201003:1510;16.73;18.59;2.9
20201003:1610;6.16;17.43;2.69
20201003:1710;0.0;16.07;2.69
20201003:1810;0.0;15.57;2.48
20201003:1910;0.0;14.22;2.62
20201003:2010;0.0;13.75;2.41
20201003:2110;0.0;13.21;2.34
20201003:2210;0.0;12.82;2.76
20201003:2310;0.0;12.8;3.52
20201004:0010;0.0;12.51;2.97
20201004:0110;0.0;12.1;2.34
20201004:0210;0.0;11.94;2.28
20201004:0310;0.0;11.67;2.41
20201004:0410;0.0;12.03;2.48
20201004:0510;0.0;12.2;2.34
20201004:0610;10.18;12.49;2.28
20201004:0710;20.45;13.21;2.55
20201004:0810;29.67;13.96;2.48
20201004:0910;37.11;14.94;2.83
20201004:1010;41.84;15.66;3.66
20201004:1110;43.0;17.0;3.45
20201004:1210;40.32;16.96;3.38
20201004:1310;34.37;16.69;3.24
20201004:1410;26.11;17.19;3.17
20201004:1510;16.39;16.55;2.28
20201004:1610;5.84;15.77;2.21
20201004:1710;0.0;14.85;2.34
20201004:1810;0.0;14.54;2.41
20201004:1910;0.0;14.56;2.76
20201004:2010;0.0;14.69;3.03
20201004:2110;0.0;14.73;3.17
20201004:2210;0.0;14.51;3.1
20201004:2310;0.0;14.42;3.24
20201005:0010;0.0;14.12;3.17
20201005:0110;0.0;13.82;2.9
20201005:0210;0.0;13.62;2.48
20201005:0310;0.0;13.94;2.48
20201005:0410;0.0;13.98;2.34
20201005:0510;0.0;13.87;2.28
20201005:0610;9.96;13.63;2.07
20201005:0710;20.21;13.88;1.59
20201005:0810;29.39;14.77;1.52
20201005:0910;36.79;15.77;1.66
20201005:1010;41.48;16.8;2.07
20201005:1110;42.61;17.82;2.69
20201005:1210;39.93;18.13;2.97
20201005:1310;33.99;17.54;2.76
20201005:1410;25.76;17.56;2.97
20201005:1510;16.06;16.95;2.9
20201005:1610;5.52;15.75;2.62
20201005:1710;0.0;14.88;2.55
20201005:1810;0.0;14.28;2.34
20201005:1910;0.0;14.33;1.59
20201005:2010;0.0;12.79;1.45
20201005:2110;0.0;12.65;1.31
20201005:2210;0.0;12.2;1.45
20201005:2310;0.0;12.16;1.24
20201006:0010;0.0;12.18;1.03
20201006:0110;0.0;11.38;1.03
20201006:0210;0.0;11.21;1.03
20201006:0310;0.0;10.63;1.1
20201006:0410;0.0;10.26;1.03
20201006:0510;0.0;9.98;1.03
20201006:0610;9.74;9.84;1.03
20201006:0710;19.97;12.34;0.69
20201006:0810;29.11;14.42;0.76
20201006:0910;36.47;16.31;1.31
20201006:1010;41.12;17.57;1.52
20201006:1110;42.22;18.3;1.66
20201006:1210;39.54;18.75;1.93
20201006:1310;33.62;18.88;1.93
20201006:1410;25.41;18.46;1.79
20201006:1510;15.73;18.17;1.79
20201006:1610;5.2;17.27;1.66
20201006:1710;0.0;16.0;1.72
20201006:1810;0.0;15.0;1.72
20201006:1910;0.0;14.73;1.66
20201006:2010;0.0;14.24;1.72
20201006:2110;0.0;13.92;1.79
20201006:2210;0.0;13.77;2.0
20201006:2310;0.0;13.85;2.14
20201007:0010;0.0;14.09;2.21
20201007:0110;0.0;14.08;2.21
20201007:0210;0.0;13.84;2.34
20201007:0310;0.0;13.82;2.41
20201007:0410;0.0;13.8;2.34
20201007:0510;0.0;13.99;2.14
20201007:0610;9.52;14.25;1.86
20201007:0710;19.72;14.41;1.38
20201007:0810;28.84;14.73;1.45
20201007:0910;36.15;15.4;1.72
20201007:1010;40.76;16.27;1.86
20201007:1110;41.84;17.34;1.66
20201007:1210;39.15;17.29;1.45
20201007:1310;33.25;16.82;0.9
20201007:1410;25.06;17.01;0.48
20201007:1510;15.4;16.31;0.07
20201007:1610;4.88;15.42;0.55
20201007:1710;0.0;14.71;0.9
20201007:1810;0.0;13.77;1.03
20201007:1910;0.0;13.36;1.45
20201007:2010;0.0;12.34;1.72
20201007:2110;0.0;11.53;1.79
20201007:2210;0.0;10.86;1.93
20201007:2310;0.0;10.26;1.86
20201008:0010;0.0;9.8;1.79
20201008:0110;0.0;9.2;1.66
20201008:0210;0.0;8.62;1.66
20201008:0310;0.0;8.07;1.66
20201008:0410;0.0;7.58;1.59
20201008:0510;0.0;7.22;1.59
20201008:0610;9.3;7.3;1.31
20201008:0710;19.48;10.33;1.17
20201008:0810;28.56;13.21;1.45
20201008:0910;35.83;15.59;1.72
20201008:1010;40.4;17.48;2.0
20201008:1110;41.45;18.77;2.21
20201008:1210;38.76;19.46;2.07
20201008:1310;32.88;19.75;1.93
20201008:1410;24.71;19.66;1.93
20201008:1510;15.07;18.93;1.72
20201008:1610;4.57;17.51;1.66
20201008:1710;0.0;15.75;1.66
20201008:1810;0.0;14.0;1.52
20201008:1910;0.0;13.42;1.45
20201008:2010;0.0;12.69;1.38
20201008:2110;0.0;11.79;1.38
20201008:2210;0.0;10.98;1.38
20201008:2310;0.0;10.18;1.38
20201009:0010;0.0;9.38;1.31
20201009:0110;0.0;8.77;1.38
20201009:0210;0.0;8.25;1.31
20201009:0310;0.0;7.93;1.24
20201009:0410;0.0;7.7;1.17
20201009:0510;0.0;7.45;1.24
20201009:0610;9.07;7.83;1.1
20201009:0710;19.23;11.02;0.62
20201009:0810;28.28;14.86;0.48
20201009:0910;35.5;17.2;0.62
20201009:1010;40.03;18.79;0.9
20201009:1110;41.07;19.92;1.03
20201009:1210;38.38;20.57;1.24
20201009:1310;32.52;20.72;1.31
20201009:1410;24.37;20.66;1.24
20201009:1510;14.75;20.09;0.83
20201009:1610;4.25;18.83;0.55
20201009:1710;0.0;18.18;0.34
20201009:1810;0.0;17.27;0.28
20201009:1910;0.0;16.65;0.07
20201009:2010;0.0;15.77;0.28
20201009:2110;0.0;14.87;0.48
20201009:2210;0.0;14.06;0.62
20201009:2310;0.0;13.44;0.62
20201010:0010;0.0;12.75;0.69
20201010:0110;0.0;12.02;0.69
20201010:0210;0.0;11.42;0.69
20201010:0310;0.0;10.83;0.69
20201010:0410;0.0;10.47;0.69
20201010:0510;0.0;10.18;0.69
20201010:0610;8.85;10.24;0.76
20201010:0710;18.99;11.71;0.28
20201010:0810;28.0;15.43;0.28
20201010:0910;35.18;17.47;0.62
20201010:1010;39.67;18.69;0.97
20201010:1110;40.68;19.57;1.24
20201010:1210;38.0;19.98;1.45
20201010:1310;32.15;20.04;1.66
20201010:1410;24.02;19.65;1.72
20201010:1510;14.42;18.84;1.52
20201010:1610;3.94;17.6;1.66
20201010:1710;0.0;15.99;1.66
20201010:1810;0.0;14.59;1.52
20201010:1910;0.0;13.53;1.45
20201010:2010;0.0;12.55;1.59
20201010:2110;0.0;12.38;1.66
20201010:2210;0.0;12.28;1.72
20201010:2310;0.0;12.42;1.66
20201011:0010;0.0;12.79;1.72
20201011:0110;0.0;13.1;1.79
20201011:0210;0.0;13.41;1.86
20201011:0310;0.0;13.33;1.79
20201011:0410;0.0;13.27;1.86
20201011:0510;0.0;12.96;1.86
20201011:0610;8.63;12.87;2.14
20201011:0710;18.74;13.37;2.0
20201011:0810;27.71;14.28;2.48
20201011:0910;34.86;14.64;3.1
20201011:1010;39.31;15.66;3.45
20201011:1110;40.3;15.15;3.59
20201011:1210;0.0;15.34;3.52
20201011:1310;31.79;14.84;3.52
20201011:1410;23.68;14.98;3.38
20201011:1510;14.1;14.72;3.31
20201011:1610;3.64;13.75;3.17
20201011:1710;0.0;13.1;2.97
20201011:1810;0.0;12.69;2.76
20201011:1910;0.0;11.73;2.34
20201011:2010;0.0;11.42;2.34
20201011:2110;0.0;11.06;2.21
20201011:2210;0.0;10.84;2.07
20201011:2310;0.0;10.38;1.93
20201012:0010;0.0;10.36;1.79
20201012:0110;0.0;10.05;1.66
20201012:0210;0.0;9.76;1.52
20201012:0310;0.0;9.26;1.45
20201012:0410;0.0;9.07;1.24
20201012:0510;0.0;8.37;1.1
20201012:0610;8.4;8.69;0.97
20201012:0710;18.49;10.66;0.97
20201012:0810;27.43;12.17;1.1
20201012:0910;34.54;13.22;1.24
20201012:1010;38.96;13.16;1.24
20201012:1110;39.92;13.48;1.66
20201012:1210;37.24;13.82;2.07
20201012:1310;31.43;14.13;2.55
20201012:1410;23.35;13.66;2.07
20201012:1510;13.79;12.98;1.72
20201012:1610;3.33;12.38;2.0
20201012:1710;0.0;11.41;2.34
20201012:1810;0.0;10.61;2.34
20201012:1910;0.0;10.48;2.21
20201012:2010;0.0;9.87;2.0
20201012:2110;0.0;9.67;1.93
20201012:2210;0.0;9.33;1.93
20201012:2310;0.0;8.94;1.93
20201013:0010;0.0;8.58;1.86
20201013:0110;0.0;8.16;1.79
20201013:0210;0.0;7.75;1.86
20201013:0310;0.0;7.36;1.79
20201013:0410;0.0;7.23;1.79
20201013:0510;0.0;6.82;1.72
20201013:0610;8.18;6.73;1.52
20201013:0710;18.24;9.19;1.45
20201013:0810;27.15;10.96;1.59
20201013:0910;34.22;12.52;1.31
20201013:1010;38.6;13.79;0.97
20201013:1110;39.54;14.51;0.83
20201013:1210;36.86;14.93;0.9
20201013:1310;31.07;14.97;0.97
20201013:1410;23.01;14.5;0.97
20201013:1510;13.47;14.04;0.9
20201013:1610;3.03;13.21;0.83
20201013:1710;0.0;11.85;0.83
20201013:1810;0.0;10.73;1.17
20201013:1910;0.0;9.88;1.38
20201013:2010;0.0;8.89;1.45
20201013:2110;0.0;8.2;1.52
20201013:2210;0.0;7.45;1.66
20201013:2310;0.0;7.48;1.66
20201014:0010;0.0;7.5;1.72
20201014:0110;0.0;8.1;1.72
20201014:0210;0.0;8.74;1.72
20201014:0310;0.0;8.88;1.72
20201014:0410;0.0;9.17;1.72
20201014:0510;0.0;9.4;1.79
20201014:0610;7.95;9.7;1.72
20201014:0710;17.99;11.3;1.59
20201014:0810;26.87;12.27;1.66
20201014:0910;33.89;13.59;2.69
20201014:1010;38.24;14.23;2.69
20201014:1110;39.17;14.86;2.62
20201014:1210;36.49;14.79;2.83
20201014:1310;30.72;14.63;2.62
20201014:1410;22.68;14.63;2.28
20201014:1510;13.16;13.88;1.93
20201014:1610;2.73;13.15;1.79
20201014:1710;0.0;12.4;1.72
20201014:1810;0.0;12.08;1.93
20201014:1910;0.0;12.44;3.17
20201014:2010;0.0;12.5;2.97
20201014:2110;0.0;12.52;2.83
20201014:2210;0.0;12.69;3.03
20201014:2310;0.0;12.82;2.9
20201015:0010;0.0;12.91;2.76
20201015:0110;0.0;12.98;2.97
20201015:0210;0.0;12.93;3.03
20201015:0310;0.0;12.9;2.97
20201015:0410;0.0;12.7;2.83
20201015:0510;0.0;12.65;2.48
20201015:0610;7.72;12.05;2.97
20201015:0710;17.74;12.27;2.14
20201015:0810;26.58;12.53;2.0
20201015:0910;33.57;13.54;2.28
20201015:1010;37.88;13.41;2.83
20201015:1110;38.79;13.44;2.97
20201015:1210;36.12;12.93;2.62
20201015:1310;30.36;12.33;2.62
20201015:1410;22.35;12.58;2.21
20201015:1510;12.85;11.67;2.62
20201015:1610;2.44;10.98;2.48
20201015:1710;0.0;9.88;2.14
20201015:1810;0.0;9.43;1.93
20201015:1910;0.0;9.65;2.21
20201015:2010;0.0;9.4;2.0
20201015:2110;0.0;9.17;1.79
20201015:2210;0.0;9.0;1.52
20201015:2310;0.0;9.28;1.24
20201016:0010;0.0;8.83;1.45
20201016:0110;0.0;8.71;1.52
20201016:0210;0.0;8.74;1.45
20201016:0310;0.0;9.15;1.38
20201016:0410;0.0;9.13;1.52
20201016:0510;0.0;9.18;1.66
20201016:0610;7.49;9.37;1.72
20201016:0710;17.49;9.59;1.45
20201016:0810;26.3;10.69;1.86
20201016:0910;33.25;11.58;2.21
20201016:1010;37.53;12.49;2.41
20201016:1110;38.42;13.39;2.41
20201016:1210;35.75;13.65;2.48
20201016:1310;30.01;13.59;2.41
20201016:1410;22.03;13.0;2.48
20201016:1510;12.54;12.09;2.07
20201016:1610;0.0;11.5;1.72
20201016:1710;0.0;10.66;1.52
20201016:1810;0.0;10.02;1.31
20201016:1910;0.0;9.38;1.38
20201016:2010;0.0;8.9;1.31
20201016:2110;0.0;8.4;1.31
20201016:2210;0.0;8.23;1.17
20201016:2310;0.0;7.8;1.1
20201017:0010;0.0;7.85;0.97
20201017:0110;0.0;8.09;0.76
20201017:0210;0.0;8.18;0.69
20201017:0310;0.0;7.57;0.9
20201017:0410;0.0;7.52;0.9
20201017:0510;0.0;7.94;0.83
20201017:0610;7.26;7.55;0.9
20201017:0710;17.23;9.4;0.34
20201017:0810;26.01;10.68;0.41
20201017:0910;32.93;11.98;0.21
20201017:1010;37.18;12.97;0.21
20201017:1110;38.05;13.96;0.41
20201017:1210;35.39;14.5;0.76
20201017:1310;29.67;14.78;0.97
20201017:1410;21.7;14.59;0.97
20201017:1510;12.24;13.49;0.41
20201017:1610;0.0;13.08;0.34
20201017:1710;0.0;12.27;0.97
20201017:1810;0.0;11.1;1.03
20201017:1910;0.0;10.69;0.62
20201017:2010;0.0;10.18;0.62
20201017:2110;0.0;9.46;0.83
20201017:2210;0.0;8.43;0.9
20201017:2310;0.0;7.95;0.76
20201018:0010;0.0;7.1;0.83
20201018:0110;0.0;6.93;0.83
20201018:0210;0.0;6.45;0.97
20201018:0310;0.0;6.09;0.97
20201018:0410;0.0;5.55;0.97
20201018:0510;0.0;5.1;0.9
20201018:0610;7.03;5.4;0.76
20201018:0710;16.98;7.25;0.62
20201018:0810;25.73;9.8;0.48
20201018:0910;32.61;12.06;0.69
20201018:1010;36.82;14.23;0.97
20201018:1110;37.68;15.49;1.17
20201018:1210;35.02;16.3;1.17
20201018:1310;29.33;16.32;1.38
20201018:1410;21.38;16.28;1.45
20201018:1510;11.94;15.73;1.17
20201018:1610;0.0;14.9;1.1
20201018:1710;0.0;13.47;0.83
20201018:1810;0.0;13.57;0.55
20201018:1910;0.0;11.8;0.97
20201018:2010;0.0;10.96;0.97
20201018:2110;0.0;9.97;1.03
20201018:2210;0.0;9.1;1.1
20201018:2310;0.0;8.27;1.1
20201019:0010;0.0;7.48;1.1
20201019:0110;0.0;6.75;1.1
20201019:0210;0.0;6.26;1.17
20201019:0310;0.0;5.84;1.17
20201019:0410;0.0;5.69;1.03
20201019:0510;0.0;5.66;1.03
20201019:0610;6.8;5.44;1.03
20201019:0710;16.73;8.14;0.69
20201019:0810;25.44;11.13;0.48
20201019:0910;32.29;13.46;0.34
20201019:1010;36.47;15.15;0.34
20201019:1110;37.32;16.29;0.55
20201019:1210;34.66;16.82;0.76
20201019:1310;28.99;16.83;0.69
20201019:1410;21.07;16.6;0.48
20201019:1510;11.65;15.64;0.07
20201019:1610;0.0;14.57;0.41
20201019:1710;0.0;13.96;0.55
20201019:1810;0.0;13.46;0.55
20201019:1910;0.0;12.86;0.55
20201019:2010;0.0;12.02;0.69
20201019:2110;0.0;11.28;0.83
20201019:2210;0.0;10.68;0.76
20201019:2310;0.0;9.93;0.9
20201020:0010;0.0;8.77;1.03
20201020:0110;0.0;8.09;1.03
20201020:0210;0.0;8.11;0.9
20201020:0310;0.0;7.9;0.83
20201020:0410;0.0;7.55;0.9
20201020:0510;0.0;7.26;0.9
20201020:0610;6.57;6.74;0.9
20201020:0710;16.47;7.51;0.48
20201020:0810;25.16;11.64;0.28
20201020:0910;31.97;14.01;0.14
20201020:1010;36.12;15.56;0.41
20201020:1110;36.95;16.53;0.69
20201020:1210;34.31;17.06;0.97
20201020:1310;28.65;17.19;1.24
20201020:1410;20.75;16.89;1.03
20201020:1510;11.35;16.0;0.34
20201020:1610;0.0;14.96;0.62
20201020:1710;0.0;13.59;0.83
20201020:1810;0.0;11.98;1.03
20201020:1910;0.0;11.31;1.17
20201020:2010;0.0;9.25;1.52
20201020:2110;0.0;10.05;0.97
20201020:2210;0.0;9.9;0.62
20201020:2310;0.0;8.16;1.1
20201021:0010;0.0;6.68;1.31
20201021:0110;0.0;6.17;1.24
20201021:0210;0.0;6.16;1.1
20201021:0310;0.0;6.11;1.03
20201021:0410;0.0;6.15;1.03
20201021:0510;0.0;6.68;0.9
20201021:0610;6.34;6.28;1.03
20201021:0710;16.22;8.38;0.76
